50	4	50	3	-10861.62791960486	369.4258464209585	90243.45484945744	117881.56142200838	379990.7615553349	2.8415791628476585e-05	
200	1	50	2	-22922.987626144124	435.31760629934183	48605.36773073163	57822.651551323026	747333.0276725227	5.4874823913245175e-05	
10	2	30	2	-5056.204743029037	427.50254436221644	140973.2785381351	245382.39810352144	397825.1582131522	0.00010424979289908215	
100	1	30	5	-20550.656678434567	511.39095991023083	74519.96089849275	75015.8845642079	778944.7863023488	3.2877449667400805e-05	
50	3	30	1	-18246.070679653625	663.7140902283933	62855.23685755364	182686.70887032227	1137383.067421912	3.014516972905757e-05	
100	5	50	3	-18147.12008566325	358.0717585579222	78019.98261589467	85533.38831761824	607767.6193244423	4.031076322651618e-05	
200	5	90	1	-27661.738999661047	532.4519322197968	66730.55189656172	87508.62993547432	902109.4792222896	6.025620926512086e-05	
200	4	70	3	-27753.492337454707	379.0836539679718	79802.30414540281	76466.73175454311	631150.1560534929	5.5671030749155395e-05	
10	3	90	5	-8734.638194771756	690.7144915103588	85042.2509697658	187875.97218585116	1013302.771760485	8.324881703815442e-05	
200	5	70	1	-28487.2612796923	621.15294058181	58378.103968844705	91273.03740142305	1069641.152599833	7.850224233103805e-05	
200	4	50	1	-28492.860857439693	303.3265548281989	76480.7610425815	74768.10672831186	503311.23632186954	4.6203218751614524e-05	
50	4	70	1	-7739.294789534853	321.99146977104596	79586.70199076885	133531.69429920072	510049.4982333106	4.712175996844446e-05	
200	1	50	3	-22795.83267516611	320.668853578463	51301.61871882136	57046.46970788909	513729.2737245466	6.031471809752598e-05	
10	2	30	1	-4634.53403986287	312.07400422676403	117368.42789536792	232166.03758000687	508442.73052443203	0.0001331000472148773	
100	1	50	5	-18810.964314858484	363.5816387641919	89763.70755731885	82044.87968473058	625449.5895201791	5.9023419737339836e-05	
10	3	90	3	-8663.249945640462	405.8782862901438	333185.4043344568	78116.76130326322	647560.3740531949	0.0001367939962640556	
50	2	90	3	-4217.1472063854835	145.87271548599858	82807.35171376468	61773.14533141849	239283.1199568066	7.853156917530933e-05	
100	5	30	1	-19901.477128708797	365.6906988351778	71977.8520196964	74172.05367749062	618509.6380469088	2.788062170775049e-05	
100	3	50	1	-16754.17932279134	276.24785485747566	68046.01233810592	82360.60258694616	474747.0742580547	4.042938791178733e-05	
100	1	70	2	-17306.215184377223	392.0137690018859	90080.98582724732	90834.22358849127	641657.7627873421	7.574377318925544e-05	
200	3	30	4	-29319.707619375044	2374.6417015598313	1303.9849242520836	1579.517576248759	114.50996507481516	2.0637441607969257e-05	
200	3	50	2	-29531.140482045794	2271.5476612666994	30817.887275937457	35411.6913790265	2427.5049317099592	2.3871340954402026e-05	
10	3	70	3	-7818.091007021057	642.9438571585631	110672.62319388137	132992.98696471014	943559.7352098052	7.546819816175108e-05	
50	3	10	4	-28646.044031676105	727.804540312661	90270.81526946816	82014.83859024766	1252699.1673608965	1.4998527080538525e-05	
100	5	50	1	-18361.83882076351	362.0336783228671	78481.31107715008	85284.01420040986	601701.6597542224	3.9100833085429704e-05	
200	5	90	3	-27711.278217979037	544.1050444374312	68450.07893748091	84084.27414548135	922842.5748002703	5.5014069828028944e-05	
100	3	30	5	-18010.061293336894	342.38365771269855	62000.616594268475	65774.5108360576	581627.4047856596	2.986126841237594e-05	
200	4	70	5	-27802.797712577503	438.3133538015713	77535.60652471457	76568.00152230388	743713.7453950419	5.679576137455603e-05	
200	2	50	2	-33106.93289308769	1036.4692712818066	88266.27686816674	85710.99012524587	1293100.991747616	4.4506843279093544e-05	
10	5	50	3	-7554.9267562117375	514.7420905930877	182669.14152469253	95515.21972125758	875651.786640579	2.5491583008600368e-05	
50	5	10	4	-13655.67658808256	2361.8834945090816	5180.786635706756	9808.867870706772	7554.646298515474	1.7332065331272624e-05	
200	2	90	3	-30809.497249253618	840.6235090105309	95126.22020674185	101660.39514146817	748128.800332814	6.759466658259026e-05	
100	5	70	3	-16999.56175013407	401.94675221428264	82529.99766313349	87956.20011999505	686149.8674602683	5.2540711633259734e-05	
50	1	90	1	-7385.756549890254	224.35814995027692	70283.97565744862	79187.7567488035	369002.96191692917	4.879386736417867e-05	
50	3	70	5	-13245.27933056685	501.78143958393633	115024.416564206	129898.46690457029	863146.7643900603	6.801672542498392e-05	
10	4	90	5	-4624.604155795297	472.911926461109	221189.26885049153	45732.040380282015	339126.6489179419	0.00011927383895215576	
100	3	10	3	-23095.352713954107	4947.664101435377	41615.37144629258	40062.81174793355	565363.4271345588	1.1704689097400225e-05	
100	4	30	3	-30536.38829486797	476.89386005044196	127716.79506460452	116206.30830549376	817441.3370041514	2.8432300607543366e-05	
100	5	70	4	-17637.40631072337	194.05643217652405	75792.2134637056	128413.84964586061	332794.68989238446	3.391925353260224e-05	
50	1	90	4	-7503.723384090274	248.23758959722684	79517.79967723215	65738.3946455699	427167.979702792	4.578019484823179e-05	
10	4	90	4	-4624.868256523703	275.2174637410147	231147.44843547491	47737.54813923375	327110.79218688776	0.0002050888355534462	
50	3	90	1	-12792.710737449755	789.9433834166639	104935.83035549991	137450.52002447777	1280678.4291912008	7.305363842374371e-05	
100	2	90	4	-10829.424364606797	136.17311219175645	97328.08976791964	85439.78337556886	234051.1321334269	7.513735591929639e-05	
100	4	10	1	-50263.532587252404	1381.641681115142	83692.86063900455	110508.61716829998	1205700.8741408943	9.50268604979517e-06	
10	2	10	1	-7051.31668530605	348.58613265325556	125876.78024320585	125584.39323494067	594764.2621401205	8.843194588982673e-06	
50	1	70	3	-7332.133918197829	224.619449053857	68610.43654293458	73175.79958918593	382475.31191394234	4.4903465619719254e-05	
10	3	30	1	-6636.2642071710925	483.5400656042049	235774.45241315215	91927.00928846243	546701.1297218495	0.00010224234777628328	
200	3	10	4	-44262.81967849454	1374.8214471616063	58435.69780414113	50315.32705748447	2348167.092727088	8.178223613627073e-06	
200	5	0	1	-61046.55070158218	236.14004705873157	87092.7907460952	181184.34325147074	393515.19823758525	0.00014219608510000588	
10	1	90	5	-5835.1276732196875	181.90280341602286	146287.272928768	139998.94517994675	307697.57558461046	4.554218734100676e-06	
50	1	70	1	-7426.1388238554055	234.33430470644393	78531.15032047588	64335.77688940618	373961.43898396386	4.048289444959172e-05	
200	2	10	3	-46997.299053889896	2844.7811411770854	58616.54313031757	62167.36609648655	3763881.6464688764	6.61895944294692e-06	
100	1	10	3	-28406.487784246725	1540.0429645875997	52835.19490958867	55967.47190687714	2359767.6292362935	9.313467807111547e-06	
10	5	30	1	-6026.744787916487	541.3387846242688	153610.07674407237	96456.04375785681	921272.6537327977	1.8798825187908796e-05	
10	3	10	4	-7871.613952077677	797.3346927480992	93378.01781616492	105563.00357588677	1369994.2921571168	1.2065342043339285e-05	
50	4	90	1	-7266.227403947978	308.3164310497558	101936.20805939438	111743.15796825726	517845.28878025356	5.53824488950876e-05	
200	3	30	1	-34231.665607613766	2027.9813878800255	75175.89018543714	63162.34050965524	417376.41687285353	2.818431534949155e-05	
100	1	90	2	-15878.113042209328	321.6847119588111	104952.07469262058	90230.29071029414	542531.8672013644	9.188168203812293e-05	
10	1	70	5	-5258.141477271545	192.27789762358722	139894.3249939029	148301.9280909559	299872.4509767311	4.519433361632732e-06	
100	1	10	2	-28699.850618983844	587.0142360498461	57018.01611056952	54589.88803066813	651998.3624018508	1.3895943166622653e-05	
200	2	30	5	-37322.04196091687	499.8672853763319	55662.14195612102	116080.4373434896	825548.8535554894	1.734617843279141e-05	
50	1	30	4	-9918.61775771467	237.8085546828666	53861.17940260935	57538.556820662605	396084.5894710243	3.305471659497826e-05	
10	5	50	1	-7397.617869679301	512.5357768329571	174129.03117027014	98335.7932027728	877009.2040969031	2.472806689318621e-05	
50	5	10	2	-11042.272972491885	1881.7568016518817	1020.3319600243078	1033.9880608790454	367.59719930770984	3.238454147558969e-10	
10	2	90	3	-7447.978504760569	329.16283440061363	223022.11443163856	142426.0348687163	461360.1026896804	0.0001590717817346709	
100	1	90	3	-15872.844246763945	322.7157708578332	90384.62694829721	105734.1638570845	520832.2894089498	9.272536472100686e-05	
200	4	90	3	-27291.521781318697	327.9834473318703	84775.97728610627	82696.57153446485	547274.3970033692	5.779383009830031e-05	
100	3	10	5	-24963.426055280597	519.9986561105104	41735.72836378777	58033.26118608597	267939.7219594037	2.402826959508243e-05	
100	4	30	5	-30796.094539353136	3222.5248653779636	102796.71719615028	107316.22998318764	273082.1374177184	1.7844418055798862e-05	
10	2	70	2	-6661.769246075144	394.491680570542	212005.49475776686	141152.53248595825	486785.96153120906	0.0001358516468796739	
50	4	10	3	-13273.344465542576	2331.4746679305968	1025.0826771355619	1133.035855962567	366.7593381051792	2.31260682975052e-05	
200	1	10	2	-28810.71068143819	274.1159690353335	35938.79369421182	34777.30366441683	471919.0806241	1.1900601823322591e-05	
200	4	30	3	-30021.226507632426	1222.1153923498268	66223.2898256676	62973.952163310474	943146.9496950739	2.9151171150904632e-05	
50	2	90	2	-4123.1953690893515	138.65666904806125	85509.96589007275	60835.72719769289	238382.5897713827	7.7035626843455e-05	
100	5	10	3	-21341.372831630986	2042.2404409301985	8141.407352334238	6463.986265631303	2439.975339284721	2.8123088964956236e-05	
200	4	10	1	-30747.119954072936	2403.740890676016	118.5560696702042	113.74997570920765	42.29958417954541	1.3057491229440863e-05	
10	4	30	4	-2885.7153561014934	217.82131569887912	91354.59201339821	63986.60882191091	373863.67257442774	7.056967796097234e-05	
10	2	70	1	-6278.587276607607	254.41752000962944	177446.39257435963	179724.8404621037	424620.53749051015	0.00019810161330514992	
50	4	30	1	-10031.047191038497	2220.506082079907	22707.772146041436	29363.27504042274	3115.2465759904126	2.4369702513372907e-05	
200	1	10	3	-30841.526954863428	1286.0430271387559	12308.883775451035	64499.92412915407	327958.13864232914	1.2078351419391705e-05	
100	3	90	1	-14490.043039805143	285.80954693336855	75241.63096386372	96025.79812342678	456139.36691598146	6.510883078595639e-05	
50	2	50	3	-7016.869449240485	133.739134663538	73442.34120040195	56299.434948965936	226126.7424222934	5.985214956427716e-05	
100	4	90	2	-26433.017083374256	536.2117335907053	125796.48996649128	149380.05151269736	898358.7552880899	7.834363994214809e-05	
10	4	30	2	-2942.857173990074	216.83933026284328	90184.09031103665	65516.17540539101	371523.30944914836	7.018140927865305e-05	
200	3	70	4	-32102.66471850768	428.0691975937939	97133.05148142939	80099.67082258359	663262.7530542911	5.241985066942068e-05	
200	3	90	2	-31472.31494878241	[327.7188288432646, 105801.64591473078, 84711.84252723695, 563647.050587261, 5.796914116667849e-05]	[327.7188288432646, 105801.64591473078, 84711.84252723695, 563647.050587261, 5.796914116667849e-05]	[327.7188288432646, 105801.64591473078, 84711.84252723695, 563647.050587261, 5.796914116667849e-05]	[327.7188288432646, 105801.64591473078, 84711.84252723695, 563647.050587261, 5.796914116667849e-05]	[327.7188288432646, 105801.64591473078, 84711.84252723695, 563647.050587261, 5.796914116667849e-05]	
100	3	70	5	-15686.227901976217	281.67471804075086	73076.3284573125	87362.409747672	481108.41236856434	5.730956403404301e-05	
200	4	30	5	-24811.00900791691	2347.5631460815284	354.82990396606516	343.25350907931016	41.13565756402388	1.3930235811063464e-05	
50	2	70	5	-4463.033988411338	131.08096821765776	79607.43246084884	60001.14370285405	225467.84666663775	6.335222472944457e-05	
100	5	10	1	-20549.800207839522	2254.795062982191	586.7611699115179	601.1589221636459	221.41525815358213	2.55131773548659e-05	
10	4	10	2	-3597.451737220231	231.73500140204675	53712.60792598885	57409.33397274732	387410.4941257783	1.7719938720090593e-05	
200	2	50	3	-33102.14590749564	760.1296976632536	91961.41258552525	85510.7320435254	1036155.2321127354	4.463680553859711e-05	
10	5	90	3	-9570.31478044655	551.8880797198474	189628.00946408487	96789.31400328268	885414.9175155783	3.0959281188724424e-05	
50	5	50	4	-9497.406771319655	243.2624011679635	81262.23689182663	87338.66373544298	416455.84054543974	4.461941684306063e-05	
200	2	10	2	-47562.97712469684	492.79319456390044	64027.13128286359	60201.3740568625	846625.5896242391	9.737818283590406e-06	
100	4	70	3	-27336.715932176303	675.3575447519695	126456.8226522476	132560.44694885134	1121604.1812397046	6.804017825637843e-05	
100	2	70	4	-12283.880927055077	142.61083068008745	90712.79779779771	80593.99575624567	229262.45052246217	6.192671161227794e-05	
50	3	30	5	-17163.436072709905	2632.489523602889	285.3449453382785	85191.44437955847	54.631762374003294	3.2242209536097137e-10	
10	4	50	5	-3637.2354668835032	204.25767225949508	158412.4439827332	52429.05574969844	348746.300490322	0.00014335701433028638	
50	5	70	5	-6406.753675363339	215.88875578351653	99638.77653256904	89353.74601187313	364756.62609254493	5.775600781069177e-05	
10	1	10	2	-4238.616843661344	196.117274225489	115351.04651639865	63970.01303597803	321434.6738457817	3.046734241749153e-06	
50	2	10	5	-7620.769737439563	1253.3052008701577	739.8290453198732	631.5946486039735	237.45411388927317	4.535948206061792e-05	
100	4	50	1	-28276.95984627916	746.5914356630514	124097.144622892	121535.70359719257	1283016.9830516498	4.2405907186387654e-05	
100	2	50	4	-13264.452849986219	140.30123761046673	82000.88067367866	72070.57060803701	236166.90951014252	4.676242666796668e-05	
10	4	50	4	-3579.0407609763356	205.2353298328311	164532.85442209357	51161.28166717188	338333.406325795	0.00020066296280808648	
50	3	50	1	-16271.210136573842	594.4127680663944	91319.74354214841	150769.91381108717	901470.1700815505	4.5193559187850584e-05	
50	5	70	2	-6406.174253870625	240.6155047988108	86954.1110430104	93743.16758716766	411323.9135704388	5.52800069774438e-05	
10	1	10	3	-4199.351955237275	187.776421909104	111475.81541921047	66660.39666322072	314642.1370387785	3.2384042686488145e-06	
50	2	30	3	-7709.117031639035	143.68625813063332	59309.590975475556	49463.28636428844	242014.88375247215	3.6005317066005285e-05	
200	2	70	5	-32445.2507834143	336.75927286966964	93052.21048149596	106511.2568677431	577546.365370512	8.718149269638528e-05	
10	3	70	1	-7799.00162042862	817.4011085301051	101158.20182251587	161730.8563798955	776327.5139854099	6.996655792124592e-05	
10	1	70	2	-5271.194040054176	185.08032953652807	143839.5261607907	134100.40287859872	316776.9013624882	4.366318406763199e-06	
50	1	30	3	-9958.568277721004	283.8508354659695	62551.91522950781	46639.481712700326	474389.73718258314	3.053899729843914e-05	
200	5	30	5	-30975.585150419494	1062.85119389716	60313.685986857665	59494.901516156155	565292.7373665554	1.6983113727319605e-05	
200	2	90	2	-30817.38752479474	912.2309550094121	100516.41808711222	97157.11445965509	694616.2363537198	6.342010312270726e-05	
100	2	30	1	-14081.660000537862	137.11747130467202	66210.58629689658	61973.261924459744	229582.02645889332	2.9513765508581468e-05	
10	5	70	1	-8594.2949681905	506.43128585868016	183563.14323231	98890.47742182945	865130.3138352354	2.7984149583771546e-05	
10	3	50	4	-6887.830697422062	503.55794113734515	154685.17894280722	99859.95153555991	816197.3331506453	0.00011307143194293833	
50	5	10	5	-11256.044164709763	1895.3423206293658	3024.7877994587825	3015.4788372070725	1172.1165955443416	3.037039025306538e-05	
10	1	50	5	-4667.267992580392	184.33434593188073	146619.84994631342	125719.46359844088	316528.5706332978	4.304187847152139e-06	
50	1	30	1	-9911.12261312514	282.00442331884364	55240.722160003425	52356.0321575864	484598.65552310494	3.0857763119837625e-05	
200	1	70	4	-22202.17085341831	310.98292547552717	59802.76428243729	56231.198052505235	533399.6283048721	7.256667197984466e-05	
100	2	30	2	-11944.837521251964	1742.1264733366206	438.8601183957662	418.2250747457853	46.47153773938414	3.263396377041899e-05	
10	5	90	1	-9548.988319193008	486.5292589417805	206569.99157737516	94798.61570299107	825143.7259605112	3.2546802019286226e-05	
50	5	50	2	-9580.027552294518	251.41356645420137	81101.30288672868	85642.05551238684	422879.4757619763	4.458786805371814e-05	
10	3	30	2	-6298.435863863022	578.7357762428559	119711.14803703869	114347.73271094973	978141.518066717	5.639295225096802e-05	
10	1	30	5	-3717.4265220963075	184.7482214490606	139757.97177503014	115586.04031205701	317758.17073674983	4.091259091341594e-06	
200	2	0	1	-82136.2348596815	269.3490083868651	200075.39491840935	101058.33313976979	457296.4712939348	0.00019060395256479396	
100	4	70	5	-27431.231149430572	673.7701690008316	136162.4812353253	125842.39107355515	1028771.079586705	6.816570795303824e-05	
200	5	30	2	-30594.313026346932	329.31269884281994	58251.924177446774	66648.60587755583	566059.2297034134	3.0020931874510788e-05	
100	2	90	1	-10847.763893006939	140.63011857958068	99126.95214631305	82272.32989469629	237617.43427337718	7.067321059184624e-05	
10	1	70	4	-5228.856933539892	184.0469861056508	136196.13350844814	143917.6295766259	312947.0722473475	4.582541453668715e-06	
100	1	10	1	-28583.353974086025	3145.0573986298277	54090.326633628065	54723.99837199121	1762495.3768513103	9.259053535505736e-06	
50	1	30	5	-9840.045989524146	280.0736962073329	54738.78040317074	52687.08550681117	480396.6007600628	3.146555897833523e-05	
200	2	30	4	-30342.034070970134	2618.7402586979606	21160.092389059784	19297.18458238381	2296.89519758175	2.1710726059411606e-05	
10	5	50	2	-7548.545711580413	553.4609933884065	188447.94484363892	91922.75162481546	901196.9688793867	2.515917266730395e-05	
10	2	90	4	-7280.605137950278	284.2986926785662	158410.79903226285	203407.07839932683	430870.43167868967	0.00019340877425510637	
50	5	10	1	-10881.411184112165	1878.0328175300647	108.62659953250073	116.72896423444963	40.423277022796	8.798040973746024e-06	
100	1	90	4	-15828.557303052141	337.6079392170626	95877.1274347728	95749.1900572166	578824.5754225038	9.724232908708594e-05	
200	4	90	4	-27244.60304157201	327.26940977762433	81239.65840126971	85578.65608201119	557159.3232078032	5.8601618595656554e-05	
100	3	30	1	-18020.781430723735	331.6255664393394	61379.38280057335	67314.99504587079	569689.0915828722	2.9858060793465667e-05	
100	4	30	4	-30365.54999051031	703.0257937904379	111720.97319252435	126096.00672611948	931361.7423371429	2.8069004619932334e-05	
200	4	90	5	-24392.298314330914	2375.1014154497207	939.2447531292237	883.4138707274832	41.48695239633407	1.4494776432611106e-06	
10	2	0	1	-24361.446317872153	266.7784959145237	201389.46514639616	175666.59220601266	395779.8302216839	0.0002041866943206036	
200	2	10	4	-51442.588068690144	187.7847456253405	78643.0680659587	66825.44300106408	295369.38965294324	1.6214651464304564e-05	
50	1	50	5	-9799.631984550091	247.74023857349752	58984.34708646429	68732.04922818151	418533.6851971845	3.7377020477022155e-05	
100	1	10	4	-25518.849547533868	2057.754678715062	15787.653487368667	22881.355168171332	6947.377854657312	2.7952891054808415e-05	
10	5	10	5	-6982.543086331143	3632.7599382326894	98566.43931547782	69634.2873330446	541888.3467706541	1.0130971893520998e-05	
50	4	90	2	-7232.83563514039	266.5764129181537	104552.74042847128	118435.06939251866	451130.4487274587	6.0977448092561295e-05	
10	3	10	3	-7992.316785482892	1516.899085532824	80901.52032126748	120407.41682032374	1879675.85207731	1.418348997286729e-05	
200	3	10	5	-45853.73576830954	282.2002175838715	72042.56674469021	46107.00261081123	465636.0097206981	1.3917074100123174e-05	
100	1	90	1	-15996.823718094789	396.6200143038349	96674.5866436275	91028.26671420064	667029.608629347	9.835993247767645e-05	
100	5	70	5	-17050.967910121715	341.91732571794387	83168.49821017278	94285.0906904647	568332.9010914378	4.972966349149216e-05	
50	1	90	3	-7459.932454774534	218.5890017107418	70329.7254006823	79956.45883833745	371011.21314249234	4.9701138294974306e-05	
50	3	90	2	-13270.477637694661	432.33259050491154	95456.21731023362	193697.19210673918	690025.5650912587	7.681979668774999e-05	
10	4	90	3	-4646.340842096069	227.81309282708983	194740.98818477092	50057.2528061049	329694.6704336577	0.000238161081070126	
100	2	90	3	-10838.72828176591	139.48424365797376	98034.6710687318	86105.44601614296	228258.73488822955	7.65197853889743e-05	
